transacao_id,cpf,data_compra,split,elegivel_downstream
89422,283.124.488-96,2026-04-17,val,True
89423,970.108.343-18,2026-04-17,val,True
89424,960.900.748-10,2026-04-17,val,True
89425,936.954.903-06,2026-04-17,val,True
89426,622.630.894-03,2026-04-17,val,False
89427,330.542.056-14,2026-04-17,val,True
89428,481.721.978-53,2026-04-17,val,True
89429,283.365.226-70,2026-04-17,val,True
89430,268.211.048-75,2026-04-17,val,True
89431,530.865.290-24,2026-04-17,val,True
89432,169.624.224-07,2026-04-17,val,True
89433,525.843.426-50,2026-04-17,val,True
89434,746.443.111-11,2026-04-17,val,True
89435,884.043.720-71,2026-04-17,val,True
89436,438.690.710-60,2026-04-18,val,True
89437,983.075.226-76,2026-04-18,val,True
89438,605.774.564-74,2026-04-18,val,True
89439,270.897.265-09,2026-04-18,val,False
89440,381.839.123-89,2026-04-18,val,True
89441,015.919.179-30,2026-04-18,val,True
89442,893.143.567-36,2026-04-18,val,True
89443,406.982.410-37,2026-04-18,val,True
89444,027.110.783-96,2026-04-18,val,True
89445,561.298.524-01,2026-04-18,val,True
89446,853.674.380-83,2026-04-18,val,True
89447,419.736.144-05,2026-04-18,val,True
89448,974.282.813-00,2026-04-18,val,True
89449,274.701.741-92,2026-04-18,val,False
89450,000.369.413-52,2026-04-18,val,True
89451,550.610.083-32,2026-04-18,val,True
89452,853.674.380-83,2026-04-18,val,True
89453,684.150.636-79,2026-04-18,val,True
89454,435.992.165-92,2026-04-18,val,True
89455,270.336.564-08,2026-04-18,val,True
89456,692.080.975-36,2026-04-18,val,True
89457,100.641.340-59,2026-04-18,val,True
89458,725.984.099-49,2026-04-18,val,True
89459,499.419.174-34,2026-04-18,val,True
89460,208.701.685-25,2026-04-18,val,True
89461,856.383.859-83,2026-04-18,val,True
89462,525.843.426-50,2026-04-18,val,True
89463,051.427.202-37,2026-04-18,val,True
89464,725.984.099-49,2026-04-18,val,True
89465,079.854.676-02,2026-04-18,val,True
89466,576.369.487-29,2026-04-18,val,True
89467,440.596.974-43,2026-04-18,val,True
89468,867.344.153-68,2026-04-18,val,True
89469,953.837.639-02,2026-04-18,val,True
89470,052.155.756-90,2026-04-18,val,True
89471,309.827.371-22,2026-04-18,val,True
89472,533.294.811-53,2026-04-18,val,True
89473,131.671.204-44,2026-04-18,val,True
89474,695.050.459-48,2026-04-18,val,True
89475,343.273.358-51,2026-04-18,val,True
89476,975.561.264-55,2026-04-18,val,True
89477,495.544.490-38,2026-04-18,val,True
89478,975.561.264-55,2026-04-18,val,True
89479,652.256.945-00,2026-04-18,val,True
89480,410.531.360-64,2026-04-18,val,True
89481,387.887.717-09,2026-04-18,val,True
89482,277.506.342-07,2026-04-18,val,True
89483,851.174.716-87,2026-04-18,val,True
89484,352.855.101-12,2026-04-18,val,True
89485,815.974.086-70,2026-04-18,val,True
89486,815.974.086-70,2026-04-18,val,True
89487,640.626.275-15,2026-04-18,val,True
89488,716.406.203-03,2026-04-18,val,True
89489,271.727.586-09,2026-04-18,val,True
89490,205.435.332-98,2026-04-18,val,True
89491,073.216.641-12,2026-04-18,val,True
89492,010.984.034-87,2026-04-18,val,True
89493,551.737.012-85,2026-04-18,val,True
89494,387.736.378-40,2026-04-18,val,True
89495,390.930.477-01,2026-04-18,val,True
89496,468.565.660-18,2026-04-18,val,True
89497,037.548.257-12,2026-04-18,val,True
89498,171.259.290-44,2026-04-18,val,True
89499,743.615.391-97,2026-04-18,val,True
89500,152.908.799-60,2026-04-18,val,True
89501,225.224.318-03,2026-04-18,val,True
89502,971.202.694-96,2026-04-18,val,True
89503,216.231.713-34,2026-04-18,val,True
89504,482.080.738-22,2026-04-18,val,True
89505,816.060.741-56,2026-04-18,val,True
89506,614.099.291-59,2026-04-18,val,True
89507,014.000.462-97,2026-04-18,val,True
89508,714.911.974-39,2026-04-18,val,True
89509,244.094.419-06,2026-04-18,val,True
89510,140.181.808-02,2026-04-18,val,True
89511,199.275.878-64,2026-04-18,val,True
89512,283.094.044-09,2026-04-19,val,True
89513,345.791.322-62,2026-04-19,val,True
89514,274.557.029-30,2026-04-19,val,True
89515,747.669.537-20,2026-04-19,val,True
89516,572.088.399-13,2026-04-19,val,True
89517,388.452.083-03,2026-04-19,val,True
89518,757.583.256-43,2026-04-19,val,True
89519,757.583.256-43,2026-04-19,val,True
89520,125.447.182-00,2026-04-19,val,True
89521,434.653.242-00,2026-04-19,val,True
89522,935.528.185-45,2026-04-19,val,True
89523,608.807.577-52,2026-04-19,val,True
89524,940.612.762-80,2026-04-19,val,True
89525,926.187.736-24,2026-04-19,val,True
89526,754.394.315-86,2026-04-19,val,True
89527,555.492.410-72,2026-04-19,val,True
89528,858.135.914-00,2026-04-19,val,True
89529,985.296.513-16,2026-04-19,val,True
89530,358.304.392-80,2026-04-19,val,True
89531,449.805.292-75,2026-04-19,val,True
89532,074.402.681-48,2026-04-19,val,True
89533,438.668.127-28,2026-04-19,val,True
89534,510.606.908-45,2026-04-19,val,True
89535,514.799.185-98,2026-04-19,val,True
89536,725.984.099-49,2026-04-19,val,True
89537,880.784.648-94,2026-04-19,val,True
89538,513.846.709-39,2026-04-19,val,True
89539,757.190.780-29,2026-04-19,val,True
89540,906.142.450-01,2026-04-19,val,True
89541,321.800.387-39,2026-04-19,val,True
89542,823.043.124-89,2026-04-19,val,True
89543,947.384.799-89,2026-04-19,val,True
89544,034.924.311-51,2026-04-19,val,True
89545,692.599.816-38,2026-04-19,val,True
89546,357.487.298-49,2026-04-19,val,True
89547,443.007.413-52,2026-04-19,val,True
89548,988.595.764-23,2026-04-19,val,True
89549,036.714.962-15,2026-04-19,val,True
89550,309.827.371-22,2026-04-19,val,True
89551,067.497.221-05,2026-04-19,val,True
89552,728.618.183-10,2026-04-19,val,True
89553,053.469.595-72,2026-04-19,val,True
89554,466.145.560-61,2026-04-19,val,True
89555,256.270.909-87,2026-04-19,val,True
89556,448.024.846-31,2026-04-19,val,True
89557,283.946.991-03,2026-04-19,val,True
89558,529.297.963-59,2026-04-19,val,True
89559,093.702.353-10,2026-04-19,val,True
89560,696.260.376-28,2026-04-19,val,True
89561,224.407.228-20,2026-04-19,val,True
89562,403.379.478-64,2026-04-19,val,True
89563,743.054.159-33,2026-04-19,val,True
89564,883.370.840-30,2026-04-19,val,True
89565,124.273.352-31,2026-04-19,val,True
89566,720.088.478-29,2026-04-19,val,True
89567,778.495.114-09,2026-04-19,val,True
89568,136.444.002-45,2026-04-19,val,True
89569,483.978.394-29,2026-04-19,val,True
89570,050.020.089-09,2026-04-19,val,True
89571,465.230.407-20,2026-04-19,val,True
89572,395.926.143-85,2026-04-19,val,True
89573,228.638.443-69,2026-04-19,val,True
89574,623.887.483-05,2026-04-19,val,True
89575,677.955.005-10,2026-04-19,val,True
89576,269.987.295-45,2026-04-19,val,True
89577,152.429.262-10,2026-04-19,val,True
89578,524.952.595-45,2026-04-19,val,True
89579,857.199.828-09,2026-04-19,val,True
89580,740.895.049-45,2026-04-19,val,True
89581,739.989.554-61,2026-04-19,val,True
89582,164.406.825-71,2026-04-19,val,True
89583,596.994.074-76,2026-04-19,val,True
89584,275.270.019-92,2026-04-19,val,True
89585,203.501.766-12,2026-04-19,val,True
89586,724.272.980-77,2026-04-19,val,True
89587,406.982.410-37,2026-04-19,val,True
89588,893.143.567-36,2026-04-19,val,True
89589,395.105.465-42,2026-04-19,val,True
89590,363.850.154-08,2026-04-19,val,True
89591,579.878.951-99,2026-04-19,val,True
89592,890.969.073-96,2026-04-19,val,True
89593,224.937.776-62,2026-04-19,val,True
89594,118.719.109-43,2026-04-19,val,True
89595,075.448.806-30,2026-04-19,val,True
89596,810.003.229-71,2026-04-19,val,True
89597,747.416.195-83,2026-04-19,val,True
89598,914.970.921-67,2026-04-19,val,True
89599,914.916.440-60,2026-04-19,val,True
89600,440.106.438-03,2026-04-19,val,True
89601,302.838.136-28,2026-04-19,val,True
89602,789.965.678-84,2026-04-19,val,True
89603,462.884.922-64,2026-04-19,val,True
89604,724.929.547-06,2026-04-19,val,True
89605,688.133.159-29,2026-04-19,val,True
89606,784.192.113-62,2026-04-19,val,True
89607,183.707.220-59,2026-04-19,val,True
89608,190.649.881-45,2026-04-19,val,True
89609,151.440.158-40,2026-04-19,val,True
89610,236.522.251-04,2026-04-19,val,True
89611,014.276.208-30,2026-04-19,val,True
89612,669.616.883-49,2026-04-19,val,True
89613,959.880.064-42,2026-04-19,val,True
89614,279.119.998-56,2026-04-19,val,True
89615,277.506.342-07,2026-04-19,val,True
89616,747.073.494-55,2026-04-19,val,True
89617,888.983.310-61,2026-04-19,val,False
89618,665.726.677-40,2026-04-19,val,True
89619,194.668.389-20,2026-04-19,val,False
89620,240.889.393-36,2026-04-19,val,True
89621,336.867.222-32,2026-04-19,val,True
89622,482.080.738-22,2026-04-19,val,True
89623,318.928.747-33,2026-04-19,val,True
89624,201.613.381-35,2026-04-19,val,True
89625,811.412.581-02,2026-04-19,val,True
89626,008.880.025-30,2026-04-19,val,True
89627,383.119.612-55,2026-04-19,val,True
89628,309.827.371-22,2026-04-19,val,True
89629,221.826.924-44,2026-04-20,val,True
89630,621.902.734-55,2026-04-20,val,True
89631,315.295.288-01,2026-04-20,val,True
89632,527.574.944-90,2026-04-20,val,True
89633,621.902.734-55,2026-04-20,val,True
89634,524.504.310-63,2026-04-20,val,True
89635,101.066.937-00,2026-04-20,val,True
89636,005.977.620-07,2026-04-20,val,True
89637,872.978.691-63,2026-04-20,val,True
89638,609.601.008-30,2026-04-20,val,True
89639,240.889.393-36,2026-04-20,val,True
89640,863.293.900-96,2026-04-20,val,True
89641,010.752.472-41,2026-04-20,val,True
89642,648.170.940-79,2026-04-20,val,True
89643,567.131.746-04,2026-04-20,val,True
89644,029.282.683-40,2026-04-20,val,True
89645,796.430.240-08,2026-04-20,val,True
89646,532.907.183-60,2026-04-20,val,True
89647,712.088.919-28,2026-04-20,val,True
89648,238.394.070-44,2026-04-20,val,True
89649,178.220.361-30,2026-04-20,val,True
89650,859.657.011-01,2026-04-20,val,True
89651,954.202.923-35,2026-04-20,val,True
89652,621.902.734-55,2026-04-20,val,True
89653,387.603.078-11,2026-04-20,val,True
89654,287.389.113-02,2026-04-20,val,True
89655,464.754.172-03,2026-04-20,val,True
89656,959.880.064-42,2026-04-20,val,True
89657,194.126.403-40,2026-04-20,val,True
89658,927.344.401-64,2026-04-20,val,True
89659,771.936.116-40,2026-04-20,val,True
89660,664.968.694-80,2026-04-20,val,True
89661,786.066.230-24,2026-04-20,val,True
89662,614.099.291-59,2026-04-20,val,True
89663,841.642.945-66,2026-04-20,val,True
89664,725.016.127-01,2026-04-20,val,True
89665,093.393.175-13,2026-04-20,val,False
89666,800.018.833-30,2026-04-20,val,True
89667,771.389.193-52,2026-04-20,val,True
89668,342.617.083-37,2026-04-20,val,True
89669,157.707.503-08,2026-04-20,val,True
89670,252.699.077-71,2026-04-20,val,True
89671,432.252.983-60,2026-04-20,val,True
89672,936.772.950-25,2026-04-20,val,True
89673,270.324.992-60,2026-04-20,val,True
89674,460.326.474-71,2026-04-20,val,True
89675,251.546.884-57,2026-04-20,val,True
89676,590.751.047-15,2026-04-20,val,True
89677,915.064.799-79,2026-04-20,val,True
89678,054.514.252-05,2026-04-20,val,True
89679,183.707.220-59,2026-04-20,val,True
89680,276.591.738-80,2026-04-20,val,True
89681,661.069.349-83,2026-04-20,val,True
89682,690.784.096-06,2026-04-20,val,True
89683,867.047.528-62,2026-04-20,val,True
89684,181.011.176-52,2026-04-20,val,True
89685,530.865.290-24,2026-04-20,val,True
89686,623.887.483-05,2026-04-20,val,True
89687,939.907.454-41,2026-04-20,val,True
89688,031.272.020-32,2026-04-20,val,True
89689,554.443.572-32,2026-04-20,val,True
89690,739.989.554-61,2026-04-20,val,True
89691,380.186.074-43,2026-04-20,val,True
89692,565.811.339-30,2026-04-20,val,True
89693,778.347.755-02,2026-04-20,val,True
89694,203.501.766-12,2026-04-20,val,True
89695,124.937.229-14,2026-04-20,val,True
89696,102.567.758-77,2026-04-20,val,True
89697,577.552.212-53,2026-04-20,val,True
89698,158.330.144-50,2026-04-20,val,True
89699,664.205.747-30,2026-04-20,val,True
89700,851.822.978-23,2026-04-20,val,True
89701,612.844.006-11,2026-04-20,val,True
89702,781.276.514-86,2026-04-20,val,True
89703,781.276.514-86,2026-04-20,val,True
89704,135.081.824-01,2026-04-20,val,True
89705,014.931.262-88,2026-04-20,val,True
89706,013.396.895-29,2026-04-20,val,True
89707,219.783.119-40,2026-04-20,val,True
89708,095.014.228-01,2026-04-20,val,True
89709,458.352.378-55,2026-04-20,val,True
89710,832.655.136-88,2026-04-20,val,True
89711,449.805.292-75,2026-04-20,val,True
89712,359.940.661-84,2026-04-20,val,False
89713,096.581.725-39,2026-04-20,val,True
89714,501.893.051-93,2026-04-20,val,True
89715,909.916.333-93,2026-04-20,val,True
89716,080.321.885-09,2026-04-20,val,True
89717,944.962.623-55,2026-04-20,val,True
89718,222.475.020-08,2026-04-20,val,True
89719,846.372.884-79,2026-04-20,val,True
89720,722.314.993-04,2026-04-20,val,True
89721,282.975.330-50,2026-04-20,val,True
89722,220.288.002-08,2026-04-20,val,True
89723,770.408.144-63,2026-04-20,val,True
89724,785.575.808-94,2026-04-20,val,True
89725,375.004.161-05,2026-04-20,val,False
89726,791.230.565-33,2026-04-20,val,False
89727,701.632.990-99,2026-04-20,val,True
89728,467.648.423-29,2026-04-20,val,True
89729,768.292.079-32,2026-04-20,val,True
89730,318.928.747-33,2026-04-20,val,True
89731,501.893.051-93,2026-04-20,val,True
89732,312.761.824-73,2026-04-20,val,True
89733,623.520.814-67,2026-04-20,val,False
89734,946.459.559-00,2026-04-20,val,True
89735,430.037.988-20,2026-04-21,val,True
89736,246.903.458-21,2026-04-21,val,True
89737,140.181.808-02,2026-04-21,val,True
89738,182.351.049-38,2026-04-21,val,True
89739,402.462.212-91,2026-04-21,val,True
89740,993.376.309-15,2026-04-21,val,True
89741,274.557.029-30,2026-04-21,val,True
89742,156.114.016-35,2026-04-21,val,True
89743,795.438.113-77,2026-04-21,val,True
89744,978.742.852-12,2026-04-21,val,True
89745,017.362.230-54,2026-04-21,val,True
89746,988.286.002-84,2026-04-21,val,True
89747,671.831.686-54,2026-04-21,val,True
89748,806.256.762-11,2026-04-21,val,True
89749,716.537.275-00,2026-04-21,val,True
89750,317.823.309-17,2026-04-21,val,False
89751,218.186.729-10,2026-04-21,val,True
89752,152.429.262-10,2026-04-21,val,True
89753,633.447.454-50,2026-04-21,val,True
89754,633.447.454-50,2026-04-21,val,True
89755,787.231.534-31,2026-04-21,val,True
89756,217.481.298-30,2026-04-21,val,True
89757,488.398.801-51,2026-04-21,val,True
89758,985.556.032-93,2026-04-21,val,True
89759,234.861.206-20,2026-04-21,val,True
89760,300.967.994-71,2026-04-21,val,True
89761,617.490.557-83,2026-04-21,val,True
89762,790.252.405-00,2026-04-21,val,True
89763,703.065.305-03,2026-04-21,val,True
89764,382.001.803-44,2026-04-21,val,True
89765,327.131.825-57,2026-04-21,val,True
89766,438.699.205-72,2026-04-21,val,True
89767,539.672.262-20,2026-04-21,val,True
89768,105.447.995-00,2026-04-21,val,True
89769,659.047.463-00,2026-04-21,val,False
89770,681.342.390-80,2026-04-21,val,True
89771,981.055.728-00,2026-04-21,val,True
89772,333.216.604-23,2026-04-21,val,True
89773,832.275.003-02,2026-04-21,val,True
89774,061.310.298-30,2026-04-21,val,True
89775,253.130.128-35,2026-04-21,val,True
89776,253.130.128-35,2026-04-21,val,True
89777,358.456.805-65,2026-04-21,val,True
89778,861.807.712-78,2026-04-21,val,True
89779,903.304.445-57,2026-04-21,val,True
89780,257.689.637-58,2026-04-21,val,True
89781,187.115.314-01,2026-04-21,val,True
89782,235.063.727-18,2026-04-21,val,True
89783,511.719.241-94,2026-04-21,val,True
89784,839.282.173-48,2026-04-21,val,True
89785,361.811.239-46,2026-04-21,val,True
89786,048.094.477-66,2026-04-21,val,True
89787,580.907.994-69,2026-04-21,val,True
89788,993.516.675-96,2026-04-21,val,True
89789,146.135.345-93,2026-04-21,val,True
89790,883.370.840-30,2026-04-21,val,True
89791,690.784.096-06,2026-04-21,val,True
89792,527.801.626-43,2026-04-21,val,True
89793,221.131.185-72,2026-04-21,val,True
89794,221.131.185-72,2026-04-21,val,True
89795,391.364.096-77,2026-04-21,val,True
89796,221.131.185-72,2026-04-21,val,True
89797,188.440.315-82,2026-04-21,val,True
89798,791.825.548-89,2026-04-21,val,True
89799,758.297.269-47,2026-04-21,val,True
89800,104.207.594-84,2026-04-21,val,True
89801,768.710.339-47,2026-04-21,val,True
89802,220.596.049-07,2026-04-21,val,True
89803,459.274.048-39,2026-04-21,val,True
89804,403.893.602-36,2026-04-21,val,True
89805,902.075.063-10,2026-04-21,val,True
89806,330.602.393-04,2026-04-21,val,True
89807,141.108.662-78,2026-04-21,val,True
89808,637.080.251-48,2026-04-21,val,True
89809,579.394.812-07,2026-04-21,val,True
89810,809.028.462-05,2026-04-21,val,True
89811,270.324.992-60,2026-04-21,val,True
89812,894.882.410-47,2026-04-21,val,True
89813,246.882.844-54,2026-04-21,val,False
89814,816.337.391-12,2026-04-21,val,True
89815,307.664.406-80,2026-04-21,val,True
89816,895.001.812-82,2026-04-21,val,True
89817,711.833.189-95,2026-04-21,val,True
89818,481.140.699-02,2026-04-21,val,True
89819,904.187.506-96,2026-04-21,val,True
89820,892.037.351-51,2026-04-21,val,True
89821,815.038.628-95,2026-04-21,val,True
89822,742.631.723-45,2026-04-22,val,True
89823,866.258.107-20,2026-04-22,val,True
89824,969.587.485-14,2026-04-22,val,False
89825,855.551.248-48,2026-04-22,val,True
89826,241.147.749-04,2026-04-22,val,True
89827,434.433.928-22,2026-04-22,val,True
89828,692.080.975-36,2026-04-22,val,True
89829,979.906.341-80,2026-04-22,val,True
89830,994.820.774-23,2026-04-22,val,True
89831,481.721.978-53,2026-04-22,val,True
89832,008.920.987-75,2026-04-22,val,True
89833,960.276.291-85,2026-04-22,val,True
89834,699.608.955-72,2026-04-22,val,True
89835,341.781.409-06,2026-04-22,val,True
89836,138.665.372-12,2026-04-22,val,True
89837,993.341.699-58,2026-04-22,val,True
89838,025.832.952-17,2026-04-22,val,True
89839,759.166.125-67,2026-04-22,val,False
89840,935.811.280-80,2026-04-22,val,True
89841,762.287.558-97,2026-04-22,val,True
89842,510.255.191-40,2026-04-22,val,True
89843,355.377.312-07,2026-04-22,val,True
89844,768.499.612-68,2026-04-22,val,True
89845,912.339.225-80,2026-04-22,val,True
89846,248.750.334-35,2026-04-22,val,True
89847,248.750.334-35,2026-04-22,val,True
89848,605.774.564-74,2026-04-22,val,True
89849,538.407.551-15,2026-04-22,val,True
89850,303.709.492-34,2026-04-22,val,True
89851,101.297.961-07,2026-04-22,val,True
89852,965.280.116-05,2026-04-22,val,True
89853,753.908.676-96,2026-04-22,val,True
89854,728.092.779-31,2026-04-22,val,True
89855,861.807.712-78,2026-04-22,val,True
89856,676.089.705-61,2026-04-22,val,True
89857,034.892.178-02,2026-04-22,val,True
89858,034.892.178-02,2026-04-22,val,True
89859,142.713.650-50,2026-04-22,val,True
89860,421.495.664-86,2026-04-22,val,True
89861,555.249.620-51,2026-04-22,val,True
89862,667.370.285-00,2026-04-22,val,True
89863,428.130.387-17,2026-04-22,val,True
89864,046.506.636-44,2026-04-22,val,True
89865,073.216.641-12,2026-04-22,val,True
89866,876.675.969-21,2026-04-22,val,False
89867,166.554.160-19,2026-04-22,val,True
89868,220.515.192-42,2026-04-22,val,True
89869,539.672.262-20,2026-04-22,val,True
89870,895.001.812-82,2026-04-22,val,True
89871,069.000.174-60,2026-04-22,val,True
89872,145.066.667-12,2026-04-22,val,True
89873,858.135.914-00,2026-04-22,val,True
89874,981.075.381-02,2026-04-22,val,True
89875,613.086.749-29,2026-04-22,val,True
89876,475.867.400-03,2026-04-22,val,True
89877,290.791.387-54,2026-04-22,val,True
89878,934.977.375-93,2026-04-22,val,True
89879,785.012.786-29,2026-04-22,val,True
89880,934.977.375-93,2026-04-22,val,True
89881,567.586.402-48,2026-04-22,val,True
89882,865.869.074-11,2026-04-22,val,True
89883,513.846.709-39,2026-04-22,val,True
89884,190.271.220-08,2026-04-22,val,True
89885,595.848.642-03,2026-04-22,val,True
89886,576.715.486-42,2026-04-22,val,True
89887,271.727.586-09,2026-04-22,val,True
89888,845.047.697-60,2026-04-22,val,True
89889,015.893.857-72,2026-04-22,val,True
89890,233.494.465-31,2026-04-22,val,True
89891,085.482.320-48,2026-04-22,val,True
89892,238.798.476-57,2026-04-22,val,True
89893,033.264.968-77,2026-04-22,val,True
89894,384.619.516-20,2026-04-22,val,False
89895,858.135.914-00,2026-04-22,val,True
89896,075.074.150-31,2026-04-22,val,True
89897,421.420.840-44,2026-04-22,val,True
89898,016.938.857-35,2026-04-22,val,True
89899,991.126.318-50,2026-04-22,val,True
89900,062.360.049-86,2026-04-22,val,True
89901,761.837.567-41,2026-04-22,val,True
89902,366.507.098-83,2026-04-22,val,True
89903,814.609.977-78,2026-04-22,val,True
89904,470.070.577-99,2026-04-22,val,False
89905,989.662.101-20,2026-04-22,val,True
89906,204.314.857-55,2026-04-22,val,True
89907,793.301.407-00,2026-04-22,val,True
89908,848.525.050-80,2026-04-22,val,True
89909,594.637.663-24,2026-04-22,val,True
89910,848.525.050-80,2026-04-22,val,True
89911,934.614.849-70,2026-04-22,val,True
89912,732.760.344-17,2026-04-22,val,True
89913,549.316.435-31,2026-04-22,val,True
89914,401.749.560-53,2026-04-22,val,True
89915,271.560.787-39,2026-04-22,val,True
89916,381.594.480-58,2026-04-22,val,True
89917,665.508.201-38,2026-04-22,val,True
89918,126.381.049-73,2026-04-22,val,True
89919,291.480.878-07,2026-04-22,val,True
89920,994.764.866-43,2026-04-22,val,True
89921,089.397.514-18,2026-04-22,val,True
89922,988.286.002-84,2026-04-22,val,True
89923,397.328.304-41,2026-04-22,val,True
89924,477.045.706-50,2026-04-22,val,True
89925,838.041.638-40,2026-04-22,val,True
89926,105.482.610-24,2026-04-22,val,True
89927,513.846.709-39,2026-04-23,val,True
89928,975.805.926-22,2026-04-23,val,True
89929,615.236.845-69,2026-04-23,val,True
89930,480.293.831-42,2026-04-23,val,True
89931,514.867.114-99,2026-04-23,val,True
89932,340.319.450-78,2026-04-23,val,True
89933,216.507.631-58,2026-04-23,val,True
89934,174.828.463-01,2026-04-23,val,True
89935,184.063.269-05,2026-04-23,val,True
89936,983.075.226-76,2026-04-23,val,True
89937,926.071.624-16,2026-04-23,val,True
89938,926.071.624-16,2026-04-23,val,True
89939,533.847.112-46,2026-04-23,val,True
89940,295.736.530-87,2026-04-23,val,True
89941,364.940.798-14,2026-04-23,val,True
89942,747.669.537-20,2026-04-23,val,True
89943,397.764.867-54,2026-04-23,val,True
89944,525.843.426-50,2026-04-23,val,True
89945,527.574.944-90,2026-04-23,val,True
89946,635.043.599-00,2026-04-23,val,True
89947,335.942.948-62,2026-04-23,val,False
89948,688.133.159-29,2026-04-23,val,True
89949,187.900.584-02,2026-04-23,val,True
89950,307.432.682-45,2026-04-23,val,True
89951,953.837.639-02,2026-04-23,val,True
89952,506.280.306-30,2026-04-23,val,True
89953,596.346.169-33,2026-04-23,val,True
89954,846.136.265-95,2026-04-23,val,True
89955,345.838.539-80,2026-04-23,val,True
89956,811.059.015-21,2026-04-23,val,True
89957,403.893.602-36,2026-04-23,val,True
89958,087.633.566-00,2026-04-23,val,True
89959,008.950.527-17,2026-04-23,val,True
89960,450.936.599-32,2026-04-23,val,True
89961,098.710.196-02,2026-04-23,val,True
89962,329.758.069-06,2026-04-23,val,True
89963,013.524.617-22,2026-04-23,val,False
89964,948.974.940-01,2026-04-23,val,True
89965,531.216.678-23,2026-04-23,val,False
89966,811.891.600-64,2026-04-23,val,True
89967,620.805.248-36,2026-04-23,val,True
89968,617.527.968-96,2026-04-23,val,True
89969,654.973.220-42,2026-04-23,val,True
89970,998.936.480-09,2026-04-23,val,True
89971,990.789.299-87,2026-04-23,val,True
89972,677.770.428-07,2026-04-23,val,True
89973,557.641.494-28,2026-04-23,val,True
89974,659.826.641-62,2026-04-23,val,True
89975,924.489.854-30,2026-04-23,val,True
89976,458.115.893-10,2026-04-23,val,True
89977,949.781.830-06,2026-04-23,val,True
89978,833.886.736-59,2026-04-23,val,True
89979,730.737.135-90,2026-04-23,val,True
89980,695.749.031-92,2026-04-23,val,True
89981,271.666.833-76,2026-04-23,val,True
89982,801.687.821-03,2026-04-23,val,True
89983,893.143.567-36,2026-04-23,val,True
89984,008.950.527-17,2026-04-23,val,True
89985,644.840.641-70,2026-04-23,val,True
89986,394.036.748-65,2026-04-23,val,True
89987,049.877.136-91,2026-04-23,val,True
89988,252.163.015-26,2026-04-23,val,True
89989,170.137.361-04,2026-04-23,val,True
89990,321.178.449-79,2026-04-23,val,True
89991,457.590.489-96,2026-04-23,val,False
89992,945.611.304-38,2026-04-23,val,True
89993,514.812.799-63,2026-04-23,val,True
89994,168.328.620-08,2026-04-23,val,True
89995,702.217.325-78,2026-04-23,val,True
89996,963.767.135-80,2026-04-23,val,True
89997,610.508.806-09,2026-04-23,val,True
89998,636.591.980-80,2026-04-23,val,True
89999,543.039.755-59,2026-04-23,val,True
90000,296.244.750-32,2026-04-23,val,True
90001,775.670.701-03,2026-04-23,val,True
90002,204.350.195-03,2026-04-23,val,True
90003,075.576.753-55,2026-04-23,val,True
90004,764.682.982-02,2026-04-23,val,True
90005,781.419.575-62,2026-04-23,val,True
90006,075.448.806-30,2026-04-23,val,True
90007,411.196.054-58,2026-04-23,val,True
90008,577.552.212-53,2026-04-23,val,True
90009,544.275.034-46,2026-04-23,val,True
90010,372.302.042-91,2026-04-23,val,True
90011,058.297.653-73,2026-04-23,val,True
90012,862.997.332-33,2026-04-23,val,True
90013,766.753.357-15,2026-04-23,val,True
90014,981.776.837-64,2026-04-23,val,True
90015,522.624.245-00,2026-04-23,val,True
90016,377.122.099-87,2026-04-24,val,True
90017,508.208.678-29,2026-04-24,val,True
90018,423.218.391-47,2026-04-24,val,True
90019,926.071.624-16,2026-04-24,val,True
90020,364.277.586-16,2026-04-24,val,True
90021,430.623.255-77,2026-04-24,val,True
90022,387.865.659-90,2026-04-24,val,False
90023,910.239.958-08,2026-04-24,val,True
90024,217.578.321-90,2026-04-24,val,True
90025,976.905.227-26,2026-04-24,val,True
90026,570.808.160-09,2026-04-24,val,True
90027,752.717.998-83,2026-04-24,val,True
90028,246.860.980-84,2026-04-24,val,False
90029,274.419.359-38,2026-04-24,val,True
90030,251.011.066-74,2026-04-24,val,True
90031,711.696.565-36,2026-04-24,val,True
90032,907.959.382-68,2026-04-24,val,True
90033,659.685.724-77,2026-04-24,val,True
90034,917.398.762-02,2026-04-24,val,True
90035,298.090.756-18,2026-04-24,val,True
90036,380.315.879-65,2026-04-24,val,True
90037,962.025.414-74,2026-04-24,val,True
90038,942.695.475-96,2026-04-24,val,True
90039,801.180.775-70,2026-04-24,val,True
90040,765.691.514-10,2026-04-24,val,True
90041,483.029.779-42,2026-04-24,val,True
90042,919.431.226-52,2026-04-24,val,True
90043,051.427.202-37,2026-04-24,val,True
90044,661.392.483-02,2026-04-24,val,True
90045,490.107.860-72,2026-04-24,val,True
90046,624.831.989-88,2026-04-24,val,True
90047,430.037.988-20,2026-04-24,val,True
90048,359.261.091-08,2026-04-24,val,True
90049,199.665.604-08,2026-04-24,val,True
90050,149.650.230-21,2026-04-24,val,False
90051,799.433.737-68,2026-04-24,val,True
90052,233.790.562-43,2026-04-24,val,True
90053,050.020.089-09,2026-04-24,val,True
90054,911.324.056-02,2026-04-24,val,True
90055,169.624.224-07,2026-04-24,val,True
90056,128.285.474-77,2026-04-24,val,True
