evento_id,entidade_id,split,valor,desconto,valor_bucket,desconto_bucket
72566,352.265.782-96,train,1424.89,97.01,1,1
72567,340.896.413-06,train,44284.99,403.43,5,0
72568,298.090.756-18,train,5079.68,173.76,5,3
72569,341.850.083-84,train,7044.44,332.84,0,0
72570,908.453.343-79,train,1854.93,165.09,1,3
72571,524.918.608-48,train,9920.94,840.37,8,8
72572,252.917.322-29,train,48143.24,3913.96,6,6
72573,182.688.623-00,train,4785.26,287.44,5,5
72574,834.519.515-68,train,13924.34,385.56,9,6
72575,808.334.236-06,train,7675.44,844.61,7,9
72576,710.224.680-30,train,14984.68,399.12,9,6
72577,249.868.535-97,train,8809.38,975.16,0,2
72578,674.428.371-58,train,161138.88,15201.72,9,9
72579,636.554.182-13,train,1608.96,66.26,1,1
72580,555.773.852-53,train,1440.94,77.34,1,1
72581,764.845.798-90,train,1487.67,139.65,1,2
72582,809.836.227-28,train,7960.95,658.65,7,8
72583,568.414.690-20,train,4448.96,234.18,4,3
72584,891.967.185-01,train,7234.43,552.07,7,7
72585,997.689.155-52,train,4964.27,263.05,5,4
72586,338.332.816-34,train,6347.65,682.85,6,8
72587,207.259.549-57,train,26008.18,1606.52,3,3
72588,584.836.221-14,train,3133.41,81.59,3,1
72589,164.986.284-99,train,4208.91,235.64,4,4
72590,207.739.626-11,train,4316.71,336.74,5,5
72591,376.791.490-54,train,1380.35,55.77,1,0
72592,714.911.974-39,train,4128.7,434.66,3,6
72593,192.709.576-08,train,79763.68,5141.33,8,7
72594,145.301.951-04,train,12383.25,305.25,9,5
72595,398.894.869-11,train,4476.26,93.86,4,1
72596,319.395.959-67,train,3047.12,252.52,3,4
72597,960.531.920-90,train,11183.36,1083.37,8,9
72598,604.587.654-73,train,17124.79,1756.69,9,9
72599,960.257.173-03,train,5155.09,341.84,4,5
72600,759.152.588-32,train,8083.72,228.14,7,3
72601,915.567.696-01,train,1798.3,62.05,1,0
72602,116.166.711-30,train,106536.43,4783.97,9,7
72603,192.036.330-06,train,446.13,13.92,0,0
72604,384.828.749-85,train,2905.5,267.66,3,5
72605,845.334.599-60,train,1697.84,65.78,1,0
72606,104.805.604-04,train,7275.88,364.34,7,5
72607,898.965.410-60,train,8691.81,449.63,8,7
72608,330.861.515-01,train,2837.75,115.91,3,2
72609,308.226.166-37,train,13830.05,666.25,1,1
72610,009.877.850-10,train,91535.22,14579.64,8,9
72611,505.889.084-44,train,1940.77,62.68,1,1
72612,395.706.132-62,train,847.14,81.68,0,1
72613,861.287.103-44,train,370.68,16.17,0,0
72614,344.564.905-78,train,26864.49,3055.74,3,5
72615,181.469.502-80,train,4441.81,75.07,5,1
72616,973.703.256-01,train,3341.95,581.2,3,7
72617,272.676.396-07,train,216.99,18.81,0,0
72618,795.973.254-03,train,7322.14,200.57,0,0
72619,109.818.791-10,train,1381.76,185.2,1,3
72620,520.212.619-05,train,4468.71,287.34,4,5
72621,784.131.729-85,train,9563.56,920.27,7,8
72622,168.706.905-02,train,99778.55,4896.02,8,7
72623,399.013.616-05,train,8619.18,337.62,8,5
72624,413.715.957-20,train,48743.45,5620.05,6,8
72625,364.852.256-68,train,5220.13,389.82,5,6
72626,009.323.289-62,train,18445.75,1884.11,9,9
72627,692.191.063-61,train,9795.06,384.54,8,6
72628,272.199.891-99,train,1953.93,68.73,1,1
72629,133.509.443-10,train,1759.93,182.15,1,3
72630,009.323.289-62,train,2139.13,78.53,2,1
72631,683.738.217-91,train,29605.36,1238.89,4,2
72632,475.337.803-96,train,2321.43,112.73,2,2
72633,401.408.078-10,train,607.66,17.2,0,0
72634,085.617.502-19,train,5430.52,411.08,6,6
72635,400.236.819-00,train,6590.36,1036.84,7,9
72636,923.041.023-36,train,5413.86,70.3,6,1
72637,473.024.840-66,train,1306.62,106.62,0,1
72638,855.904.130-36,train,113390.62,7919.78,9,8
72639,930.389.566-51,train,5177.56,358.19,5,6
72640,691.490.391-30,train,62861.3,1375.5,7,3
72641,894.208.115-06,train,69842.22,6289.78,7,8
72642,284.124.512-87,train,4618.42,146.72,5,2
72643,352.512.382-58,train,5332.54,197.06,5,3
72644,810.506.367-08,train,8752.46,212.72,0,0
72645,819.136.946-07,train,4531.96,353.56,4,5
72646,166.702.452-38,train,1749.58,11.96,1,0
72647,734.231.717-90,train,35529.31,1314.61,4,3
72648,739.903.491-55,train,5623.08,805.8,5,8
72649,624.047.798-26,train,106057.2,4558.7,9,7
72650,728.049.811-69,train,2856.46,78.74,2,1
72651,262.170.092-69,train,44387.25,4513.31,5,7
72652,899.174.541-52,train,109213.7,14320.62,9,9
72653,739.989.554-61,train,6785.87,349.13,6,5
72654,953.391.798-93,train,9788.78,980.52,8,9
72655,152.908.799-60,train,11619.74,1410.26,8,9
72656,914.848.347-80,train,1980.59,21.09,1,0
72657,820.274.660-45,train,3346.64,200.95,3,3
72658,714.911.974-39,train,7542.43,490.34,7,7
72659,043.393.215-59,train,3418.11,413.84,3,6
72660,282.436.555-22,train,29324.65,1972.01,3,4
72661,701.636.314-76,train,6943.55,257.97,6,4
72662,055.466.699-50,train,13103.13,814.77,9,8
72663,562.074.922-34,train,22577.56,1978.4,3,4
72664,075.712.954-40,train,5071.0,100.8,5,1
72665,097.713.945-09,train,5757.5,288.19,5,4
72666,591.319.181-15,train,14236.47,1590.65,9,9
72667,954.202.923-35,train,1525.86,72.36,1,1
72668,085.947.231-05,train,6059.55,157.83,5,2
72669,026.097.273-80,train,86910.13,8642.91,8,9
72670,052.923.869-10,train,930.04,48.48,0,0
72671,786.793.143-07,train,3204.56,223.89,3,3
72672,248.054.103-70,train,98322.35,9581.77,8,9
72673,152.005.987-61,train,15825.4,967.8,1,2
72674,097.981.452-91,train,50533.45,2108.63,6,4
72675,117.123.727-85,train,440.53,31.35,0,0
72676,507.775.968-57,train,3376.96,145.28,3,2
72677,078.192.818-47,train,27118.4,1617.92,3,3
72678,564.187.829-41,train,1188.78,195.39,0,3
72679,476.740.566-19,train,9251.95,241.52,8,4
72680,898.872.029-67,train,15315.0,1331.56,9,9
72681,972.122.500-23,train,528.65,27.19,0,0
72682,843.261.958-27,train,3248.57,297.88,3,5
72683,297.634.320-90,train,26703.19,1736.76,3,3
72684,464.754.172-03,train,20371.73,996.21,2,2
72685,261.487.558-90,train,1665.13,163.38,1,3
72686,683.063.937-91,train,1358.29,22.76,1,0
72687,217.069.740-35,train,1302.95,26.68,1,0
72688,376.791.490-54,train,3872.86,211.58,4,4
72689,185.098.230-90,train,14346.71,667.47,1,1
72690,936.954.903-06,train,3198.21,242.59,3,4
72691,585.193.014-44,train,1594.17,112.23,1,2
72692,305.399.691-09,train,3202.68,559.26,3,7
72693,730.919.727-55,train,4602.62,130.15,5,2
72694,131.767.032-95,train,3073.62,92.7,2,1
72695,111.629.465-63,train,17995.75,382.01,9,6
72696,497.844.102-14,train,22145.6,736.9,9,8
72697,280.183.251-03,train,20330.5,2081.26,9,9
72698,554.624.010-51,train,5779.07,455.53,6,6
72699,362.702.396-05,train,13608.58,921.9,9,8
72700,103.452.720-72,train,3761.25,179.28,3,2
72701,706.562.025-56,train,1123.04,74.99,0,1
72702,433.524.317-01,train,821.8,126.95,0,2
72703,570.881.560-40,train,45023.01,1177.05,5,2
72704,570.881.560-40,train,61912.49,3545.77,7,6
72705,199.999.968-17,train,951.18,123.23,0,2
72706,809.836.227-28,train,8024.83,324.95,7,5
72707,105.188.681-33,train,4698.96,198.17,5,3
72708,000.744.528-86,train,4415.37,63.33,5,1
72709,576.447.083-83,train,9753.4,983.7,8,8
72710,834.337.206-90,train,13880.17,532.83,9,7
72711,462.717.628-75,train,5801.73,564.07,6,7
72712,289.593.624-25,train,3943.1,570.42,4,7
72713,527.574.944-90,train,3449.59,88.21,4,1
72714,111.629.465-63,train,2845.83,114.66,3,2
72715,880.236.097-93,train,9878.5,963.0,8,9
72716,495.346.150-99,train,10895.01,1164.59,8,9
72717,930.722.790-04,train,24228.87,2763.73,9,9
72718,716.387.403-05,train,4439.14,223.28,5,4
72719,055.018.459-70,train,8550.85,258.86,8,4
72720,141.130.263-00,train,14288.16,555.45,1,1
72721,307.261.419-92,train,932.67,47.44,0,0
72722,140.799.703-31,train,38477.53,2143.35,5,4
72723,890.988.446-00,train,6562.59,543.01,7,7
72724,529.051.452-00,train,1430.7,161.99,1,2
72725,991.508.726-80,train,1497.22,84.38,1,1
72726,109.190.409-00,train,22516.78,1426.46,2,3
72727,723.274.635-05,train,6314.37,731.35,6,8
72728,329.069.643-01,train,5697.63,325.87,5,5
72729,307.664.406-80,train,569.44,25.86,0,0
72730,934.664.077-45,train,4952.2,191.05,4,3
72731,934.664.077-45,train,10888.48,436.12,8,6
72732,751.638.598-03,train,17601.88,781.0,2,1
72733,305.095.854-50,train,7120.08,442.08,6,6
72734,305.095.854-50,train,6425.55,944.61,6,9
72735,555.492.410-72,train,50284.21,4625.47,6,7
72736,953.017.017-38,train,65271.56,5932.79,7,8
72737,935.103.890-42,train,7176.19,274.77,7,5
72738,586.051.611-83,train,5160.17,137.51,0,0
72739,988.045.413-85,train,4193.16,111.29,4,2
72740,669.846.941-67,train,1708.1,111.1,1,2
72741,239.641.917-01,train,126846.03,7622.02,9,8
72742,678.362.800-04,train,45725.94,7126.31,5,8
72743,355.967.780-79,train,2531.16,133.88,2,2
72744,197.551.516-13,train,34881.9,1037.22,4,2
72745,566.575.373-44,train,35087.1,1656.0,4,3
72746,322.478.201-31,train,57791.86,2635.94,6,5
72747,717.237.444-41,train,6254.41,1035.04,6,9
72748,499.077.690-96,train,1537.35,73.6,1,1
72749,360.245.242-50,train,3918.81,322.5,4,5
72750,987.422.817-25,train,3447.89,281.35,3,4
72751,011.324.362-65,train,2753.42,94.42,2,1
72752,382.430.528-36,train,3525.93,220.69,3,4
72753,692.191.063-61,train,4853.91,235.05,5,4
72754,360.245.242-50,train,333.78,32.82,0,0
72755,798.054.880-98,train,9342.79,316.64,0,0
72756,426.069.801-07,train,1656.98,71.25,1,1
72757,260.782.258-04,train,4529.5,161.42,5,3
72758,490.186.431-90,train,2138.66,305.98,2,5
72759,816.861.894-78,train,8808.04,418.68,7,6
72760,608.191.157-89,train,1637.46,101.8,1,1
72761,425.506.085-18,train,5787.65,245.41,5,4
72762,700.501.294-14,train,1452.39,193.56,1,3
72763,464.754.172-03,train,6554.29,663.39,6,7
72764,864.707.117-40,train,8403.83,315.61,8,5
72765,510.813.951-92,train,5856.23,350.29,5,5
72766,669.313.079-83,train,1908.09,257.3,1,4
72767,250.676.259-02,train,7091.84,582.4,7,7
72768,228.341.210-28,train,66699.29,5731.21,7,8
72769,672.877.264-24,train,2217.48,74.34,2,1
72770,438.350.324-10,train,3339.74,287.46,3,4
72771,070.507.431-51,train,50568.03,2866.77,6,5
72772,390.876.210-35,train,5796.63,270.82,6,4
72773,863.177.502-97,train,3058.45,133.75,3,2
72774,470.222.464-67,train,5298.56,621.94,5,7
72775,136.150.326-24,train,7444.9,374.31,7,6
72776,238.381.850-05,train,77598.96,6272.94,8,8
72777,679.833.268-40,train,8765.28,981.31,7,8
72778,679.833.268-40,train,38206.53,2022.96,5,4
72779,745.204.406-10,train,1038.66,157.65,0,3
72780,136.905.374-60,train,13507.81,340.19,9,5
72781,930.102.049-14,train,1619.85,125.35,1,2
72782,759.016.142-08,train,123559.83,5230.61,9,7
72783,485.258.255-65,train,5094.95,122.93,4,2
72784,406.982.410-37,train,4572.98,538.9,4,7
72785,787.925.559-18,train,1524.72,84.48,1,1
72786,105.447.995-00,train,65054.23,5631.14,7,8
72787,839.938.093-86,train,10914.63,595.13,8,7
72788,153.221.067-15,train,3200.29,63.02,3,1
72789,669.681.493-03,train,4695.66,367.83,5,5
72790,145.539.131-00,train,58093.66,2654.24,6,5
72791,260.052.208-53,train,55414.62,4824.98,6,7
72792,926.759.635-77,train,15650.32,1579.11,1,3
72793,981.342.782-56,train,1217.37,91.83,1,1
72794,890.261.641-06,train,31727.27,3825.77,4,6
72795,465.765.380-65,train,4917.23,711.55,4,8
72796,347.855.028-94,train,5528.87,265.1,6,4
72797,840.031.873-00,train,10091.89,1122.41,8,9
72798,903.608.678-71,train,11163.71,895.03,1,2
72799,000.744.528-86,train,9372.68,507.0,8,7
72800,082.738.799-76,train,335.36,8.3,0,0
72801,464.087.968-77,train,850.0,92.57,0,1
72802,464.087.968-77,train,72732.94,2678.34,7,5
72803,182.062.393-91,train,13580.31,1282.97,1,3
72804,053.469.595-72,train,1384.02,209.61,1,3
72805,272.713.440-12,train,5716.36,321.99,6,5
72806,011.609.227-05,train,56762.33,1587.17,6,3
72807,009.232.101-13,train,10196.95,469.4,8,7
72808,075.448.806-30,train,2515.67,70.85,2,1
72809,042.917.493-41,train,1622.67,284.77,1,4
72810,473.130.447-47,train,1001.92,96.43,0,1
72811,183.707.220-59,train,677.56,62.86,0,1
72812,110.203.038-40,train,18545.28,960.82,9,9
72813,141.246.487-07,train,7304.83,196.85,7,3
72814,300.343.045-92,train,7351.08,850.22,7,9
72815,220.315.074-27,train,1159.69,179.19,1,3
72816,821.231.230-56,train,2466.2,79.66,2,1
72817,617.541.869-71,train,1577.8,115.53,1,2
72818,714.594.335-21,train,4746.67,182.65,5,3
72819,394.051.066-19,train,108675.09,6137.11,9,8
72820,306.529.892-92,train,1060.03,132.89,0,2
72821,787.231.534-31,train,12155.58,1266.42,8,9
72822,663.667.697-37,train,17964.7,1054.82,9,9
72823,147.072.525-83,train,5283.34,313.04,5,4
72824,359.261.091-08,train,5597.03,363.92,5,5
72825,783.361.188-37,train,6134.51,447.09,5,6
72826,183.938.711-40,train,10538.09,598.61,9,8
72827,151.350.433-90,train,3009.69,289.23,0,0
72828,983.355.618-34,train,8594.41,685.94,7,8
72829,302.274.570-21,train,6813.8,694.45,6,8
72830,596.367.729-75,train,21806.57,1319.35,2,3
72831,669.104.127-53,train,24208.81,2740.39,3,5
72832,862.092.931-31,train,8508.69,553.89,8,7
72833,579.020.228-45,train,3088.08,217.72,3,4
72834,962.878.600-81,train,2699.71,275.21,2,4
72835,944.081.066-15,train,1714.84,29.48,1,0
72836,276.986.622-25,train,65311.46,8958.29,7,9
72837,979.902.750-07,train,2447.98,72.65,2,1
72838,934.664.077-45,train,13922.97,1809.53,9,9
72839,644.837.817-07,train,3317.75,230.09,3,4
72840,573.568.398-57,train,4909.94,162.5,4,2
72841,934.664.077-45,train,2929.78,374.18,3,6
72842,138.667.455-91,train,2667.65,173.17,2,3
72843,934.664.077-45,train,3541.93,197.12,3,3
72844,586.910.288-07,train,2975.05,308.79,3,5
72845,313.792.383-23,train,71433.97,4865.78,7,7
72846,854.190.348-67,train,21236.8,1774.4,9,9
72847,340.243.447-49,train,92220.56,10787.95,8,9
72848,983.217.926-26,train,50749.85,7046.08,6,8
72849,624.030.794-72,train,1555.58,154.8,1,3
72850,619.688.965-62,train,6728.62,680.36,6,7
72851,884.732.967-10,train,23688.14,2240.98,3,4
72852,250.846.235-72,train,7568.61,583.15,7,8
72853,813.522.425-75,train,51450.45,2272.05,6,4
72854,804.636.159-30,train,946.42,79.94,0,1
72855,565.928.010-26,train,766.85,82.3,0,1
72856,103.519.685-98,train,8912.95,1101.41,7,9
72857,839.938.093-86,train,66981.93,2150.4,7,4
72858,240.320.888-45,train,6317.51,479.85,6,6
72859,826.102.522-50,train,2058.19,265.49,2,5
72860,823.435.798-06,train,1525.68,97.44,1,1
72861,873.636.864-40,train,9820.05,561.96,1,1
72862,898.872.029-67,train,9247.3,247.52,8,4
72863,252.180.587-42,train,5227.64,331.66,5,5
72864,264.329.887-05,train,4390.49,339.1,4,5
72865,538.002.692-36,train,839.02,75.69,0,1
72866,462.974.444-47,train,5848.89,298.41,5,4
72867,560.277.891-82,train,290.44,19.46,0,0
72868,861.314.588-47,train,48158.79,4615.96,6,7
72869,790.769.368-38,train,11206.19,275.71,8,4
72870,112.320.307-59,train,101111.41,3734.72,8,6
72871,854.783.476-12,train,2543.39,271.59,2,4
72872,157.707.503-08,train,33364.98,913.14,9,8
72873,284.899.885-79,train,2460.42,74.25,2,1
72874,612.976.729-33,train,16188.98,1008.51,2,2
72875,622.398.220-82,train,8158.26,1286.24,8,9
72876,861.314.588-47,train,4545.72,227.48,5,4
72877,406.308.561-92,train,106334.82,5940.48,9,8
72878,555.773.852-53,train,26856.27,343.57,3,0
72879,565.928.010-26,train,1107.87,29.02,1,0
72880,219.243.796-00,train,2714.97,397.71,2,6
72881,122.654.758-31,train,4447.01,300.4,4,5
72882,044.252.487-08,train,2043.58,82.64,2,1
72883,165.313.184-57,train,24324.04,1464.92,3,3
72884,540.732.716-36,train,7978.3,832.52,7,8
72885,803.814.788-07,train,2939.06,143.35,3,2
72886,769.235.127-94,train,9058.78,906.56,0,2
72887,885.210.101-25,train,1775.96,34.98,1,0
72888,049.263.315-00,train,7600.74,838.02,6,8
72889,399.519.537-78,train,12263.29,1433.41,9,9
72890,489.982.277-46,train,1240.29,30.97,1,0
72891,820.414.545-47,train,47549.91,2147.05,6,4
72892,782.800.322-66,train,8704.62,379.71,7,6
72893,070.266.402-24,train,20163.79,1485.92,2,3
72894,677.524.075-93,train,7985.04,859.06,8,9
72895,706.114.165-49,train,6181.34,207.51,6,4
72896,493.943.801-59,train,3754.8,236.18,4,4
72897,188.276.887-65,train,17906.09,1109.11,9,9
72898,863.987.133-70,train,5047.15,363.95,5,6
72899,811.039.827-88,train,5090.35,226.92,5,4
72900,367.374.251-51,train,16023.72,1974.19,9,9
72901,011.324.362-65,train,13107.06,1264.26,1,2
72902,814.408.076-98,train,12026.44,1877.18,9,9
72903,587.533.157-74,train,1754.05,146.09,1,2
72904,493.700.461-19,train,11665.39,806.25,8,8
72905,656.301.839-40,train,5226.33,679.95,6,8
72906,440.062.199-54,train,14813.13,512.15,1,1
72907,062.360.049-86,train,2781.09,180.35,3,3
72908,080.528.701-94,train,4866.81,409.39,5,6
72909,905.664.364-93,train,13590.95,1158.17,1,2
72910,159.071.647-78,train,30512.17,1349.68,4,3
72911,887.626.266-04,train,36304.52,4457.5,4,7
72912,092.787.235-84,train,56342.53,1360.79,6,3
72913,421.004.971-97,train,8268.26,742.81,8,8
72914,660.877.173-82,train,655.97,68.44,0,1
72915,529.301.160-05,train,100301.85,9619.59,8,9
72916,718.361.899-40,train,50447.42,2424.38,6,5
72917,186.701.451-38,train,9834.36,732.07,8,8
72918,072.909.459-64,train,5499.9,734.79,6,8
72919,555.127.520-57,train,10834.07,1202.03,9,9
72920,262.170.092-69,train,27751.07,2160.61,3,4
72921,753.908.676-96,train,46323.07,1729.55,5,3
72922,728.049.811-69,train,7217.54,403.22,7,6
72923,578.464.528-51,train,2597.81,130.79,2,2
72924,826.382.476-18,train,14630.9,514.1,1,1
72925,480.298.937-79,train,7429.5,522.94,7,7
72926,471.155.402-50,train,18599.06,2965.81,2,5
72927,623.037.082-49,train,2467.81,370.31,2,6
72928,460.736.738-92,train,12319.18,705.22,1,1
72929,404.388.708-67,train,7269.82,917.66,0,2
72930,626.185.481-59,train,2366.4,279.44,2,4
72931,920.916.738-46,train,122750.82,3764.03,9,6
72932,674.428.371-58,train,31289.08,1678.04,4,3
72933,038.628.919-09,train,6763.28,255.02,6,4
72934,757.583.256-43,train,35407.8,5598.72,4,8
72935,161.803.953-90,train,4458.0,782.3,4,8
72936,184.484.828-08,train,26245.64,1653.46,9,9
72937,609.601.008-30,train,11152.22,794.05,8,8
72938,392.804.505-90,train,163467.31,9052.45,9,9
72939,609.601.008-30,train,4806.09,223.05,5,4
72940,599.057.200-06,train,1829.45,131.43,1,2
72941,654.973.220-42,train,11004.8,435.84,8,6
72942,394.451.994-99,train,2395.56,273.28,2,5
72943,764.250.662-70,train,28009.25,1746.11,3,3
72944,517.215.747-60,train,5951.17,794.15,5,8
72945,845.417.873-26,train,17517.37,1217.53,9,9
72946,308.226.166-37,train,92668.74,11048.22,8,9
72947,166.702.452-38,train,772.79,73.0,0,1
72948,490.614.053-00,train,5287.8,473.82,5,6
72949,981.055.728-00,train,12972.69,651.87,1,1
72950,716.387.403-05,train,1194.88,63.57,0,0
72951,495.389.484-75,train,9276.75,979.65,7,8
72952,892.901.039-30,train,10895.02,485.44,1,0
72953,105.744.538-06,train,966.81,21.19,0,0
72954,932.048.171-72,train,36932.73,3898.02,4,6
72955,842.278.790-35,train,6305.39,404.83,5,5
72956,387.104.093-27,train,6554.9,7.45,6,0
72957,284.518.159-01,train,5432.99,278.31,5,4
72958,075.827.258-83,train,7127.75,470.19,6,6
72959,492.507.077-03,train,10707.27,1092.63,8,9
72960,186.701.451-38,train,14751.36,899.64,1,2
72961,304.336.059-10,train,9123.25,654.35,7,7
72962,272.713.440-12,train,4061.71,570.83,4,7
72963,223.633.815-56,train,5502.59,658.63,5,7
72964,175.686.653-80,train,162111.75,11660.25,9,9
72965,810.450.078-38,train,759.75,70.41,0,1
72966,011.324.362-65,train,5602.48,468.46,0,0
72967,015.460.216-71,train,6213.85,232.55,6,4
72968,929.875.011-02,train,7962.16,648.84,8,8
72969,055.911.044-87,train,3641.62,171.78,4,3
72970,955.608.429-07,train,936.13,44.08,0,0
72971,898.098.002-74,train,5440.69,784.86,6,8
72972,020.747.597-03,train,16109.52,1471.12,2,3
72973,846.489.425-23,train,5100.47,204.97,5,4
72974,214.542.415-60,train,7026.37,664.82,6,7
72975,854.783.476-12,train,21020.02,2358.9,2,5
72976,344.172.370-85,train,34084.9,2602.24,4,5
72977,225.717.633-26,train,6331.41,817.62,6,8
72978,543.015.073-88,train,2275.96,205.4,2,3
72979,227.814.123-68,train,2692.63,264.07,2,4
72980,392.248.915-00,train,3242.24,90.64,3,1
72981,383.853.106-06,train,17477.51,639.39,9,8
72982,914.848.347-80,train,20088.61,2244.89,2,4
72983,491.290.237-34,train,11175.17,468.04,8,6
72984,000.744.528-86,train,2839.21,83.59,3,1
72985,274.557.029-30,train,4954.72,313.1,4,4
72986,134.861.586-94,train,1444.04,229.54,1,3
72987,196.694.462-44,train,6522.71,309.16,7,5
72988,691.199.914-60,train,6161.5,285.5,6,5
72989,983.355.618-34,train,4849.08,673.0,5,8
72990,845.095.511-42,train,86145.87,8238.56,8,9
72991,990.606.525-76,train,5041.24,819.02,5,8
72992,779.833.277-49,train,8943.46,1434.34,8,9
72993,572.571.937-54,train,19906.07,546.83,9,7
72994,904.578.160-31,train,29553.46,2541.14,3,5
72995,408.589.301-70,train,10312.47,292.73,8,5
72996,160.654.975-84,train,16602.25,2478.71,9,9
72997,993.333.617-74,train,8765.17,423.35,7,6
72998,483.594.976-56,train,14912.97,1192.49,9,9
72999,705.914.106-56,train,55830.39,2922.91,6,5
73000,570.640.828-96,train,80246.69,4127.31,8,7
73001,005.620.078-14,train,12451.91,1104.97,1,2
73002,710.249.378-95,train,1922.28,210.09,2,4
73003,252.422.985-88,train,6476.82,785.28,7,8
73004,799.823.685-08,train,18030.21,341.34,2,0
73005,302.392.393-00,train,1384.17,80.07,1,1
73006,704.661.205-67,train,10964.04,220.56,9,4
73007,999.471.913-03,train,85256.07,11688.83,8,9
73008,223.315.419-30,train,7539.8,472.84,7,6
73009,570.640.828-96,train,6172.0,231.7,6,4
73010,546.497.589-63,train,13976.24,1091.92,9,9
73011,714.811.097-15,train,7175.42,852.38,7,9
73012,413.554.586-68,train,13329.53,723.25,9,8
73013,662.793.755-79,train,31347.47,2390.53,4,5
73014,874.440.386-00,train,7690.55,201.25,7,3
73015,924.821.770-22,train,36013.09,2337.61,4,5
73016,836.178.906-52,train,1697.13,185.38,1,3
73017,027.110.783-96,train,3536.39,304.75,3,4
73018,966.111.819-11,train,6763.86,752.67,6,8
73019,876.698.266-90,train,6449.63,605.11,7,8
73020,395.926.143-85,train,9186.13,730.27,8,8
73021,344.870.545-40,train,26149.5,1152.32,9,9
73022,183.612.886-00,train,12880.89,1905.31,9,9
73023,062.148.706-64,train,7696.22,777.46,7,8
73024,901.209.566-24,train,5720.61,226.59,6,4
73025,641.300.888-15,train,12719.15,1355.97,9,9
73026,769.061.664-09,train,50175.19,3472.79,6,6
73027,682.296.423-11,train,57273.97,3262.37,6,6
73028,809.809.071-01,train,10499.84,957.88,8,8
73029,582.031.594-43,train,4474.24,446.84,4,6
73030,796.430.240-08,train,3556.05,458.85,4,7
73031,935.528.185-45,train,1712.27,117.64,1,2
73032,728.618.183-10,train,3724.56,426.03,4,6
73033,518.190.971-02,train,1947.74,64.54,2,1
73034,456.175.891-72,train,5704.77,440.78,0,0
73035,615.056.177-15,train,1966.37,153.09,2,3
73036,493.700.461-19,train,15434.15,587.49,1,1
73037,009.245.136-59,train,7350.43,305.25,7,5
73038,136.727.298-09,train,4139.66,201.86,4,3
73039,803.369.652-49,train,105213.51,5756.57,9,8
73040,408.589.301-70,train,4376.91,315.81,5,5
73041,126.747.391-69,train,10693.06,851.0,1,1
73042,499.077.690-96,train,37205.21,2743.99,4,5
73043,976.122.653-03,train,8904.96,306.96,7,5
73044,079.581.962-53,train,999.4,133.6,0,2
73045,200.038.365-33,train,10436.6,929.5,8,9
73046,793.301.407-00,train,3177.43,95.21,2,1
73047,417.582.767-62,train,76770.28,3657.53,8,6
73048,567.768.119-97,train,76758.28,5482.91,8,7
73049,269.170.065-80,train,46586.96,6084.48,5,8
73050,069.991.228-81,train,20044.57,1308.29,9,9
73051,110.134.997-27,train,39022.23,3117.75,5,6
73052,309.107.101-47,train,1523.42,130.09,1,2
73053,743.288.239-81,train,5631.78,521.43,5,7
73054,793.301.407-00,train,38009.47,469.45,5,0
73055,270.336.564-08,train,640.71,45.13,0,0
73056,247.227.088-78,train,6647.9,571.54,6,7
73057,180.672.364-61,train,3885.28,144.56,4,2
73058,111.908.576-42,train,46472.47,3203.41,5,6
73059,934.977.375-93,train,35124.65,1338.56,4,3
73060,437.831.889-03,train,11192.48,1155.52,9,9
73061,704.816.503-00,train,12421.19,613.01,9,7
73062,847.907.441-83,train,3185.11,141.43,3,2
73063,401.781.007-14,train,35000.79,1707.33,4,3
73064,736.123.480-19,train,10388.47,586.81,8,7
73065,949.445.767-65,train,56991.9,2499.0,6,5
73066,065.827.880-00,train,33034.52,1293.41,9,9
73067,319.015.802-96,train,15794.37,576.81,9,8
73068,931.742.607-79,train,12936.47,608.35,9,7
73069,768.497.956-60,train,10901.96,312.4,8,5
73070,767.267.911-27,train,2608.72,148.52,3,3
73071,641.300.888-15,train,962.29,113.83,0,2
73072,169.515.844-00,train,9087.6,1487.74,0,3
73073,136.905.374-60,train,9689.72,1465.42,8,9
73074,425.432.397-23,train,6205.16,637.54,6,8
73075,239.507.777-17,train,3524.86,328.34,4,5
73076,934.664.077-45,train,1284.37,98.27,1,1
73077,934.664.077-45,train,1318.75,217.55,0,3
73078,991.440.415-43,train,36674.29,1200.05,4,2
73079,597.658.128-50,train,3564.13,431.75,3,6
73080,362.741.704-64,train,17874.78,246.32,9,4
73081,987.576.680-19,train,6039.86,641.84,5,7
73082,183.704.452-09,train,7163.01,610.11,7,8
73083,414.385.740-53,train,4569.03,469.01,5,7
73084,901.209.566-24,train,1281.16,123.82,1,2
73085,256.434.516-62,train,18390.65,920.11,9,8
73086,262.020.871-88,train,2180.72,186.67,2,3
73087,345.838.539-80,train,5101.62,285.58,5,4
73088,576.167.264-29,train,1553.45,76.91,1,1
73089,981.566.522-74,train,45407.5,2582.9,5,5
73090,682.960.818-06,train,1407.04,104.28,1,2
73091,609.465.440-42,train,7998.15,530.64,7,7
73092,714.911.974-39,train,1788.91,143.19,1,2
73093,434.754.766-81,train,11689.38,130.5,1,0
73094,434.754.766-81,train,1222.78,61.14,1,1
73095,036.401.157-24,train,61044.74,2343.94,7,5
73096,882.056.008-99,train,8398.46,773.57,8,8
73097,494.201.521-97,train,7696.94,233.9,7,4
