transacao_id,cpf,data_compra,split,churn_label,proxima_categoria,proximo_valor_bucket
65620,934.664.077-45,2025-07-24,train,0.0,Fertilizantes,7.0
66904,934.664.077-45,2025-08-07,train,0.0,Defensivos,3.0
68190,934.664.077-45,2025-08-22,train,0.0,Defensivos,0.0
70791,934.664.077-45,2025-09-21,train,0.0,Fertilizantes,4.0
72730,934.664.077-45,2025-10-12,train,0.0,Fertilizantes,8.0
72731,934.664.077-45,2025-10-12,train,0.0,Fertilizantes,9.0
72838,934.664.077-45,2025-10-13,train,0.0,Defensivos,3.0
72841,934.664.077-45,2025-10-13,train,0.0,Fertilizantes,3.0
72843,934.664.077-45,2025-10-13,train,0.0,Defensivos,1.0
73076,934.664.077-45,2025-10-16,train,0.0,Fertilizantes,0.0
73077,934.664.077-45,2025-10-16,train,0.0,Fertilizantes,9.0
73889,934.664.077-45,2025-10-25,train,0.0,Sementes,6.0
78334,934.664.077-45,2025-12-13,val,0.0,Fertilizantes,1.0
81322,934.664.077-45,2026-01-16,val,0.0,Fertilizantes,2.0
81782,934.664.077-45,2026-01-21,val,0.0,Fertilizantes,6.0
81810,934.664.077-45,2026-01-22,val,0.0,Defensivos,2.0
82074,934.664.077-45,2026-01-25,val,0.0,Máquinas,6.0
82085,934.664.077-45,2026-01-25,val,0.0,Sementes,7.0
82093,934.664.077-45,2026-01-25,val,0.0,Defensivos,4.0
82094,934.664.077-45,2026-01-25,val,0.0,Defensivos,3.0
84312,934.664.077-45,2026-02-19,test,0.0,Defensivos,5.0
87876,934.664.077-45,2026-04-01,test,0.0,Fertilizantes,8.0
88637,934.664.077-45,2026-04-09,test,0.0,Fertilizantes,3.0
94138,934.664.077-45,2026-06-07,test,0.0,Fertilizantes,1.0
95267,934.664.077-45,2026-06-19,test,0.0,Defensivos,0.0
95509,934.664.077-45,2026-06-21,test,0.0,Sementes,8.0
95649,934.664.077-45,2026-06-23,test,,,
9663,934.669.140-94,2023-10-28,train,1.0,,
17289,934.700.169-41,2024-01-21,train,0.0,Máquinas,1.0
19473,934.700.169-41,2024-02-14,train,1.0,,
55696,934.739.703-28,2025-03-30,train,1.0,,
78431,934.801.981-39,2025-12-15,val,1.0,,
28912,934.953.613-75,2024-05-31,train,1.0,,
1157,934.977.375-93,2023-08-04,train,0.0,Fertilizantes,7.0
4390,934.977.375-93,2023-09-02,train,0.0,Defensivos,4.0
5095,934.977.375-93,2023-09-09,train,0.0,Defensivos,7.0
6035,934.977.375-93,2023-09-19,train,0.0,Defensivos,5.0
6036,934.977.375-93,2023-09-19,train,0.0,Fertilizantes,1.0
12318,934.977.375-93,2023-11-26,train,0.0,Máquinas,1.0
12369,934.977.375-93,2023-11-27,train,0.0,Máquinas,0.0
16243,934.977.375-93,2024-01-08,train,0.0,Máquinas,4.0
16369,934.977.375-93,2024-01-10,train,0.0,Máquinas,6.0
18435,934.977.375-93,2024-02-03,train,0.0,Máquinas,3.0
18524,934.977.375-93,2024-02-04,train,0.0,Máquinas,0.0
18859,934.977.375-93,2024-02-08,train,0.0,Sementes,0.0
19198,934.977.375-93,2024-02-11,train,0.0,Máquinas,5.0
20998,934.977.375-93,2024-03-02,train,0.0,Máquinas,6.0
22529,934.977.375-93,2024-03-20,train,0.0,Máquinas,9.0
23199,934.977.375-93,2024-03-28,train,0.0,Fertilizantes,8.0
23200,934.977.375-93,2024-03-28,train,0.0,Máquinas,4.0
23417,934.977.375-93,2024-03-31,train,0.0,Máquinas,2.0
23648,934.977.375-93,2024-04-02,train,0.0,Máquinas,4.0
27591,934.977.375-93,2024-05-17,train,0.0,Sementes,2.0
29431,934.977.375-93,2024-06-06,train,0.0,Sementes,2.0
31554,934.977.375-93,2024-06-30,train,0.0,Máquinas,6.0
32035,934.977.375-93,2024-07-05,train,0.0,Máquinas,1.0
32591,934.977.375-93,2024-07-12,train,0.0,Máquinas,6.0
34333,934.977.375-93,2024-07-31,train,0.0,Sementes,3.0
34764,934.977.375-93,2024-08-06,train,0.0,Máquinas,4.0
45454,934.977.375-93,2024-12-04,train,0.0,Máquinas,9.0
45473,934.977.375-93,2024-12-04,train,0.0,Máquinas,7.0
45802,934.977.375-93,2024-12-08,train,0.0,Defensivos,3.0
46344,934.977.375-93,2024-12-14,train,0.0,Máquinas,8.0
46941,934.977.375-93,2024-12-21,train,0.0,Máquinas,9.0
47088,934.977.375-93,2024-12-23,train,0.0,Defensivos,8.0
48799,934.977.375-93,2025-01-11,train,0.0,Defensivos,4.0
49421,934.977.375-93,2025-01-18,train,0.0,Máquinas,9.0
51586,934.977.375-93,2025-02-12,train,0.0,Máquinas,1.0
51936,934.977.375-93,2025-02-16,train,0.0,Máquinas,3.0
52685,934.977.375-93,2025-02-24,train,0.0,Máquinas,7.0
55499,934.977.375-93,2025-03-27,train,0.0,Máquinas,0.0
56022,934.977.375-93,2025-04-03,train,0.0,Defensivos,4.0
57771,934.977.375-93,2025-04-23,train,0.0,Fertilizantes,4.0
60311,934.977.375-93,2025-05-23,train,0.0,Máquinas,6.0
61822,934.977.375-93,2025-06-10,train,0.0,Sementes,9.0
62493,934.977.375-93,2025-06-18,train,0.0,Sementes,6.0
62714,934.977.375-93,2025-06-20,train,0.0,Sementes,8.0
65377,934.977.375-93,2025-07-21,train,0.0,Sementes,6.0
68177,934.977.375-93,2025-08-22,train,0.0,Máquinas,9.0
68626,934.977.375-93,2025-08-27,train,0.0,Máquinas,4.0
73059,934.977.375-93,2025-10-16,train,0.0,Máquinas,3.0
74638,934.977.375-93,2025-11-03,val,0.0,Máquinas,8.0
74940,934.977.375-93,2025-11-06,val,0.0,Máquinas,8.0
75165,934.977.375-93,2025-11-08,val,1.0,Máquinas,9.0
86903,934.977.375-93,2026-03-21,test,0.0,Sementes,3.0
87224,934.977.375-93,2026-03-25,test,0.0,Máquinas,5.0
87398,934.977.375-93,2026-03-26,test,0.0,Máquinas,5.0
88131,934.977.375-93,2026-04-03,test,0.0,Máquinas,7.0
88355,934.977.375-93,2026-04-06,test,0.0,Defensivos,9.0
89878,934.977.375-93,2026-04-22,test,0.0,Sementes,2.0
89880,934.977.375-93,2026-04-22,test,0.0,Fertilizantes,6.0
90528,934.977.375-93,2026-04-30,test,0.0,Sementes,8.0
90782,934.977.375-93,2026-05-02,test,0.0,Fertilizantes,9.0
91255,934.977.375-93,2026-05-08,test,0.0,Máquinas,8.0
91583,934.977.375-93,2026-05-11,test,0.0,Defensivos,8.0
97808,934.977.375-93,2026-07-13,test,,,
81618,935.016.433-73,2026-01-20,val,0.0,Fertilizantes,9.0
90665,935.016.433-73,2026-05-01,test,0.0,Sementes,6.0
94846,935.016.433-73,2026-06-15,test,,,
15574,935.019.992-08,2024-01-01,train,1.0,Fertilizantes,9.0
49600,935.019.992-08,2025-01-20,train,1.0,,
12883,935.029.255-69,2023-12-02,train,0.0,Máquinas,9.0
13826,935.029.255-69,2023-12-13,train,0.0,Defensivos,8.0
23615,935.029.255-69,2024-04-02,train,0.0,Máquinas,2.0
28747,935.029.255-69,2024-05-30,train,1.0,Máquinas,5.0
41932,935.029.255-69,2024-10-25,train,1.0,Defensivos,8.0
54688,935.029.255-69,2025-03-19,train,0.0,Máquinas,1.0
55731,935.029.255-69,2025-03-30,train,0.0,Máquinas,3.0
59126,935.029.255-69,2025-05-10,train,1.0,Máquinas,9.0
81330,935.029.255-69,2026-01-16,val,0.0,Máquinas,7.0
91835,935.029.255-69,2026-05-14,test,0.0,Fertilizantes,4.0
96737,935.029.255-69,2026-07-03,test,0.0,Sementes,7.0
97228,935.029.255-69,2026-07-08,test,,,
49778,935.035.261-37,2025-01-22,train,1.0,,
9633,935.103.890-42,2023-10-28,train,0.0,Máquinas,5.0
18070,935.103.890-42,2024-01-30,train,0.0,Fertilizantes,3.0
18370,935.103.890-42,2024-02-02,train,0.0,Máquinas,3.0
18562,935.103.890-42,2024-02-04,train,0.0,Sementes,4.0
22914,935.103.890-42,2024-03-24,train,0.0,Defensivos,4.0
26384,935.103.890-42,2024-05-04,train,0.0,Fertilizantes,5.0
34603,935.103.890-42,2024-08-03,train,0.0,Fertilizantes,7.0
35514,935.103.890-42,2024-08-14,train,0.0,Fertilizantes,6.0
41829,935.103.890-42,2024-10-24,train,1.0,Sementes,7.0
72737,935.103.890-42,2025-10-12,train,1.0,Fertilizantes,3.0
92352,935.103.890-42,2026-05-20,test,,,
3072,935.180.334-17,2023-08-21,train,0.0,Sementes,7.0
4732,935.180.334-17,2023-09-06,train,1.0,Sementes,7.0
17173,935.180.334-17,2024-01-19,train,0.0,Sementes,3.0
27521,935.180.334-17,2024-05-17,train,0.0,Fertilizantes,0.0
27852,935.180.334-17,2024-05-20,train,1.0,Máquinas,1.0
39997,935.180.334-17,2024-10-03,train,0.0,Sementes,9.0
47777,935.180.334-17,2024-12-31,train,0.0,Sementes,3.0
58401,935.180.334-17,2025-05-01,train,0.0,Sementes,0.0
60107,935.180.334-17,2025-05-21,train,0.0,Sementes,2.0
61709,935.180.334-17,2025-06-08,train,0.0,Sementes,2.0
61984,935.180.334-17,2025-06-12,train,0.0,Sementes,8.0
65933,935.180.334-17,2025-07-27,train,1.0,Defensivos,1.0
86338,935.180.334-17,2026-03-15,test,0.0,Defensivos,9.0
90432,935.180.334-17,2026-04-28,test,0.0,Sementes,5.0
95636,935.180.334-17,2026-06-23,test,,,
51739,935.255.524-40,2025-02-13,train,1.0,,
11756,935.477.076-25,2023-11-20,train,1.0,,
1089,935.528.185-45,2023-08-04,train,0.0,Sementes,0.0
3379,935.528.185-45,2023-08-24,train,0.0,Sementes,4.0
10967,935.528.185-45,2023-11-11,train,0.0,Sementes,0.0
11544,935.528.185-45,2023-11-18,train,0.0,Máquinas,5.0
12396,935.528.185-45,2023-11-27,train,1.0,Sementes,3.0
38664,935.528.185-45,2024-09-18,train,0.0,Sementes,6.0
41678,935.528.185-45,2024-10-22,train,0.0,Sementes,6.0
41740,935.528.185-45,2024-10-23,train,0.0,Sementes,1.0
46777,935.528.185-45,2024-12-19,train,0.0,Sementes,1.0
51602,935.528.185-45,2025-02-12,train,0.0,Sementes,2.0
53799,935.528.185-45,2025-03-09,train,1.0,Sementes,7.0
69790,935.528.185-45,2025-09-09,train,0.0,Sementes,1.0
73031,935.528.185-45,2025-10-16,train,0.0,Máquinas,1.0
75193,935.528.185-45,2025-11-09,val,0.0,Defensivos,4.0
78808,935.528.185-45,2025-12-19,val,0.0,Máquinas,4.0
82785,935.528.185-45,2026-02-01,test,0.0,Sementes,5.0
84227,935.528.185-45,2026-02-18,test,0.0,Sementes,0.0
86161,935.528.185-45,2026-03-13,test,0.0,Sementes,6.0
88008,935.528.185-45,2026-04-02,test,0.0,Sementes,5.0
88601,935.528.185-45,2026-04-08,test,0.0,Fertilizantes,7.0
89522,935.528.185-45,2026-04-19,test,,,
44003,935.623.235-06,2024-11-18,train,0.0,Sementes,7.0
44588,935.623.235-06,2024-11-25,train,1.0,Defensivos,9.0
62951,935.623.235-06,2025-06-23,train,1.0,,
27511,935.668.133-38,2024-05-17,train,1.0,,
1759,935.674.167-07,2023-08-09,train,0.0,Sementes,1.0
4754,935.674.167-07,2023-09-06,train,1.0,Sementes,2.0
23886,935.674.167-07,2024-04-05,train,0.0,Defensivos,6.0
26580,935.674.167-07,2024-05-06,train,0.0,Sementes,7.0
27244,935.674.167-07,2024-05-14,train,0.0,Sementes,4.0
27779,935.674.167-07,2024-05-19,train,0.0,Sementes,4.0
27840,935.674.167-07,2024-05-20,train,0.0,Sementes,5.0
31247,935.674.167-07,2024-06-27,train,0.0,Sementes,5.0
31404,935.674.167-07,2024-06-28,train,1.0,Sementes,6.0
46946,935.674.167-07,2024-12-21,train,0.0,Sementes,3.0
56680,935.674.167-07,2025-04-10,train,0.0,Sementes,9.0
59637,935.674.167-07,2025-05-16,train,0.0,Sementes,4.0
63067,935.674.167-07,2025-06-24,train,0.0,Sementes,6.0
63109,935.674.167-07,2025-06-24,train,0.0,Sementes,2.0
65120,935.674.167-07,2025-07-18,train,0.0,Defensivos,0.0
67614,935.674.167-07,2025-08-15,train,1.0,Sementes,4.0
79412,935.674.167-07,2025-12-26,val,1.0,Sementes,9.0
97673,935.674.167-07,2026-07-12,test,,,
32753,935.811.280-80,2024-07-14,train,0.0,Defensivos,9.0
38663,935.811.280-80,2024-09-18,train,1.0,Defensivos,0.0
57895,935.811.280-80,2025-04-24,train,1.0,Defensivos,1.0
78323,935.811.280-80,2025-12-13,val,0.0,Fertilizantes,2.0
79700,935.811.280-80,2025-12-29,val,0.0,Defensivos,6.0
87766,935.811.280-80,2026-03-30,test,0.0,Máquinas,0.0
88371,935.811.280-80,2026-04-06,test,0.0,Defensivos,2.0
89840,935.811.280-80,2026-04-22,test,,,
73936,935.965.381-06,2025-10-25,train,0.0,Defensivos,2.0
80128,935.965.381-06,2026-01-03,val,0.0,Defensivos,8.0
85851,935.965.381-06,2026-03-09,test,1.0,,
13824,935.988.363-84,2023-12-13,train,0.0,Máquinas,8.0
17733,935.988.363-84,2024-01-26,train,0.0,Fertilizantes,4.0
17748,935.988.363-84,2024-01-26,train,0.0,Defensivos,4.0
22780,935.988.363-84,2024-03-23,train,0.0,Defensivos,8.0
28734,935.988.363-84,2024-05-30,train,0.0,Sementes,7.0
34730,935.988.363-84,2024-08-05,train,0.0,Defensivos,6.0
43955,935.988.363-84,2024-11-18,train,0.0,Defensivos,6.0
43962,935.988.363-84,2024-11-18,train,1.0,Defensivos,5.0
78099,935.988.363-84,2025-12-11,val,0.0,Defensivos,0.0
80226,935.988.363-84,2026-01-04,val,0.0,Defensivos,4.0
89226,935.988.363-84,2026-04-15,test,,,
5094,936.045.345-50,2023-09-09,train,0.0,Máquinas,9.0
12894,936.045.345-50,2023-12-03,train,0.0,Máquinas,2.0
17086,936.045.345-50,2024-01-18,train,0.0,Fertilizantes,3.0
27394,936.045.345-50,2024-05-15,train,1.0,Sementes,2.0
66583,936.045.345-50,2025-08-03,train,0.0,Defensivos,3.0
74819,936.045.345-50,2025-11-05,val,0.0,Máquinas,7.0
74975,936.045.345-50,2025-11-07,val,0.0,Máquinas,5.0
75690,936.045.345-50,2025-11-14,val,0.0,Máquinas,2.0
79555,936.045.345-50,2025-12-27,val,1.0,,
24532,936.085.048-93,2024-04-12,train,1.0,Fertilizantes,2.0
55472,936.085.048-93,2025-03-27,train,1.0,,
96874,936.106.845-85,2026-07-04,test,,,
20847,936.172.586-62,2024-03-01,train,0.0,Máquinas,6.0
31451,936.172.586-62,2024-06-29,train,1.0,Fertilizantes,1.0
44298,936.172.586-62,2024-11-21,train,0.0,Fertilizantes,5.0
46474,936.172.586-62,2024-12-15,train,0.0,Sementes,5.0
52199,936.172.586-62,2025-02-19,train,1.0,Fertilizantes,7.0
71791,936.172.586-62,2025-10-02,train,0.0,Fertilizantes,6.0
81762,936.172.586-62,2026-01-21,val,0.0,Fertilizantes,7.0
87196,936.172.586-62,2026-03-24,test,0.0,Fertilizantes,6.0
91693,936.172.586-62,2026-05-13,test,,,
3573,936.371.142-08,2023-08-26,train,0.0,Máquinas,4.0
14437,936.371.142-08,2023-12-19,train,0.0,Máquinas,0.0
16853,936.371.142-08,2024-01-16,train,1.0,Sementes,4.0
35526,936.371.142-08,2024-08-14,train,0.0,Fertilizantes,0.0
36963,936.371.142-08,2024-08-30,train,0.0,Fertilizantes,2.0
37784,936.371.142-08,2024-09-08,train,1.0,Máquinas,7.0
51367,936.371.142-08,2025-02-09,train,1.0,Fertilizantes,1.0
80992,936.371.142-08,2026-01-12,val,0.0,Fertilizantes,8.0
91544,936.371.142-08,2026-05-11,test,0.0,Fertilizantes,0.0
96349,936.371.142-08,2026-06-29,test,0.0,Fertilizantes,6.0
97370,936.371.142-08,2026-07-09,test,,,
58111,936.430.949-90,2025-04-27,train,1.0,,
719,936.455.559-78,2023-08-01,train,0.0,Máquinas,0.0
11080,936.455.559-78,2023-11-13,train,1.0,Máquinas,1.0
46742,936.455.559-78,2024-12-19,train,1.0,Máquinas,9.0
59766,936.455.559-78,2025-05-17,train,0.0,Máquinas,1.0
61008,936.455.559-78,2025-05-31,train,0.0,Máquinas,3.0
69726,936.455.559-78,2025-09-08,train,0.0,Máquinas,9.0
73297,936.455.559-78,2025-10-19,train,0.0,Máquinas,5.0
81962,936.455.559-78,2026-01-23,val,0.0,Máquinas,9.0
85711,936.455.559-78,2026-03-07,test,0.0,Sementes,5.0
95642,936.455.559-78,2026-06-23,test,,,
25876,936.495.237-52,2024-04-28,train,1.0,Fertilizantes,0.0
69149,936.495.237-52,2025-09-02,train,0.0,Fertilizantes,3.0
71102,936.495.237-52,2025-09-24,train,1.0,Fertilizantes,6.0
84117,936.495.237-52,2026-02-17,test,1.0,,
1905,936.714.313-34,2023-08-10,train,1.0,Máquinas,3.0
14217,936.714.313-34,2023-12-17,train,0.0,Máquinas,2.0
19224,936.714.313-34,2024-02-12,train,0.0,Máquinas,8.0
20922,936.714.313-34,2024-03-02,train,1.0,Máquinas,5.0
43553,936.714.313-34,2024-11-13,train,0.0,Máquinas,8.0
44181,936.714.313-34,2024-11-20,train,0.0,Máquinas,3.0
44195,936.714.313-34,2024-11-20,train,0.0,Máquinas,4.0
45809,936.714.313-34,2024-12-08,train,1.0,Máquinas,6.0
75385,936.714.313-34,2025-11-11,val,0.0,Máquinas,5.0
84662,936.714.313-34,2026-02-23,test,1.0,,
47545,936.718.442-56,2024-12-28,train,1.0,,
15254,936.741.915-55,2023-12-28,train,1.0,Sementes,5.0
97743,936.741.915-55,2026-07-12,test,,,
18674,936.749.958-24,2024-02-05,train,0.0,Defensivos,6.0
28436,936.749.958-24,2024-05-27,train,1.0,Fertilizantes,7.0
80887,936.749.958-24,2026-01-11,val,0.0,Fertilizantes,4.0
82021,936.749.958-24,2026-01-24,val,1.0,,
1875,936.753.190-75,2023-08-10,train,1.0,,
84875,936.772.950-25,2026-02-25,test,0.0,Fertilizantes,0.0
89672,936.772.950-25,2026-04-20,test,,,
13495,936.775.123-01,2023-12-09,train,0.0,Fertilizantes,5.0
14554,936.775.123-01,2023-12-20,train,0.0,Sementes,0.0
21206,936.775.123-01,2024-03-05,train,0.0,Sementes,1.0
27941,936.775.123-01,2024-05-21,train,0.0,Fertilizantes,0.0
28258,936.775.123-01,2024-05-25,train,0.0,Defensivos,0.0
28553,936.775.123-01,2024-05-28,train,0.0,Defensivos,9.0
30190,936.775.123-01,2024-06-14,train,0.0,Sementes,5.0
30465,936.775.123-01,2024-06-18,train,0.0,Sementes,2.0
33127,936.775.123-01,2024-07-18,train,0.0,Defensivos,9.0
42107,936.775.123-01,2024-10-27,train,0.0,Máquinas,0.0
45249,936.775.123-01,2024-12-02,train,0.0,Máquinas,3.0
45939,936.775.123-01,2024-12-10,train,0.0,Máquinas,7.0
47791,936.775.123-01,2024-12-31,train,0.0,Sementes,5.0
49040,936.775.123-01,2025-01-14,train,0.0,Sementes,6.0
52425,936.775.123-01,2025-02-21,train,0.0,Sementes,6.0
57257,936.775.123-01,2025-04-17,train,0.0,Máquinas,7.0
57724,936.775.123-01,2025-04-22,train,0.0,Sementes,4.0
62184,936.775.123-01,2025-06-14,train,0.0,Máquinas,1.0
64422,936.775.123-01,2025-07-10,train,0.0,Sementes,1.0
65751,936.775.123-01,2025-07-25,train,0.0,Sementes,3.0
73330,936.775.123-01,2025-10-19,train,0.0,Sementes,5.0
73589,936.775.123-01,2025-10-22,train,0.0,Defensivos,5.0
80900,936.775.123-01,2026-01-11,val,0.0,Sementes,5.0
84350,936.775.123-01,2026-02-19,test,0.0,Fertilizantes,3.0
90735,936.775.123-01,2026-05-02,test,,,
1382,936.812.389-60,2023-08-06,train,0.0,Máquinas,5.0
5966,936.812.389-60,2023-09-18,train,1.0,Máquinas,5.0
18171,936.812.389-60,2024-01-31,train,1.0,Fertilizantes,5.0
31542,936.812.389-60,2024-06-30,train,0.0,Fertilizantes,0.0
32765,936.812.389-60,2024-07-14,train,0.0,Sementes,7.0
35461,936.812.389-60,2024-08-13,train,0.0,Máquinas,0.0
43703,936.812.389-60,2024-11-15,train,0.0,Máquinas,7.0
48990,936.812.389-60,2025-01-13,train,1.0,Máquinas,1.0
63326,936.812.389-60,2025-06-27,train,0.0,Sementes,2.0
64988,936.812.389-60,2025-07-16,train,0.0,Defensivos,7.0
65419,936.812.389-60,2025-07-21,train,1.0,Máquinas,1.0
78623,936.812.389-60,2025-12-17,val,0.0,Máquinas,4.0
83778,936.812.389-60,2026-02-13,test,0.0,Máquinas,1.0
83883,936.812.389-60,2026-02-14,test,1.0,Máquinas,7.0
98280,936.812.389-60,2026-07-17,test,,,
9997,936.954.903-06,2023-11-01,train,0.0,Defensivos,4.0
12702,936.954.903-06,2023-11-30,train,0.0,Sementes,5.0
13299,936.954.903-06,2023-12-07,train,0.0,Sementes,1.0
15601,936.954.903-06,2024-01-01,train,0.0,Sementes,3.0
24969,936.954.903-06,2024-04-18,train,0.0,Fertilizantes,2.0
27037,936.954.903-06,2024-05-11,train,1.0,Fertilizantes,0.0
39942,936.954.903-06,2024-10-03,train,0.0,Sementes,7.0
40033,936.954.903-06,2024-10-04,train,1.0,Sementes,4.0
56217,936.954.903-06,2025-04-05,train,0.0,Sementes,6.0
59000,936.954.903-06,2025-05-08,train,1.0,Sementes,5.0
72233,936.954.903-06,2025-10-07,train,0.0,Defensivos,3.0
72690,936.954.903-06,2025-10-12,train,1.0,Sementes,3.0
89425,936.954.903-06,2026-04-17,test,0.0,Sementes,5.0
95760,936.954.903-06,2026-06-24,test,,,
6518,937.005.677-74,2023-09-24,train,1.0,Defensivos,9.0
25875,937.005.677-74,2024-04-28,train,1.0,Sementes,4.0
45924,937.005.677-74,2024-12-09,train,1.0,,
6354,937.105.243-00,2023-09-22,train,0.0,Sementes,2.0
11479,937.105.243-00,2023-11-17,train,0.0,Sementes,9.0
12049,937.105.243-00,2023-11-24,train,0.0,Sementes,6.0
12937,937.105.243-00,2023-12-03,train,0.0,Sementes,5.0
13647,937.105.243-00,2023-12-11,train,0.0,Sementes,2.0
14230,937.105.243-00,2023-12-17,train,1.0,Sementes,2.0
25048,937.105.243-00,2024-04-19,train,0.0,Fertilizantes,6.0
25231,937.105.243-00,2024-04-21,train,0.0,Fertilizantes,9.0
27319,937.105.243-00,2024-05-15,train,0.0,Sementes,9.0
29590,937.105.243-00,2024-06-08,train,0.0,Sementes,7.0
37102,937.105.243-00,2024-08-31,train,0.0,Sementes,0.0
39113,937.105.243-00,2024-09-23,train,0.0,Sementes,2.0
39457,937.105.243-00,2024-09-27,train,0.0,Sementes,9.0
39577,937.105.243-00,2024-09-28,train,0.0,Fertilizantes,3.0
41378,937.105.243-00,2024-10-19,train,0.0,Defensivos,5.0
43750,937.105.243-00,2024-11-15,train,0.0,Sementes,9.0
44386,937.105.243-00,2024-11-22,train,0.0,Máquinas,0.0
46164,937.105.243-00,2024-12-12,train,0.0,Máquinas,2.0
46713,937.105.243-00,2024-12-18,train,0.0,Máquinas,7.0
46887,937.105.243-00,2024-12-21,train,0.0,Máquinas,1.0
51320,937.105.243-00,2025-02-09,train,0.0,Sementes,0.0
51613,937.105.243-00,2025-02-12,train,0.0,Defensivos,3.0
61106,937.105.243-00,2025-06-01,train,0.0,Sementes,1.0
61541,937.105.243-00,2025-06-06,train,0.0,Defensivos,3.0
62217,937.105.243-00,2025-06-15,train,0.0,Fertilizantes,5.0
62989,937.105.243-00,2025-06-23,train,0.0,Máquinas,0.0
63130,937.105.243-00,2025-06-25,train,0.0,Sementes,2.0
63263,937.105.243-00,2025-06-26,train,0.0,Sementes,8.0
64716,937.105.243-00,2025-07-13,train,0.0,Sementes,8.0
65314,937.105.243-00,2025-07-20,train,0.0,Sementes,5.0
66565,937.105.243-00,2025-08-03,train,0.0,Sementes,5.0
66938,937.105.243-00,2025-08-07,train,0.0,Sementes,3.0
75793,937.105.243-00,2025-11-15,val,0.0,Sementes,0.0
80921,937.105.243-00,2026-01-11,val,0.0,Fertilizantes,7.0
83207,937.105.243-00,2026-02-06,test,0.0,Máquinas,0.0
88060,937.105.243-00,2026-04-03,test,0.0,Sementes,2.0
98938,937.105.243-00,2026-07-22,test,0.0,Sementes,5.0
99556,937.105.243-00,2026-07-26,test,,,
92057,937.130.043-40,2026-05-17,test,,,
73386,937.231.050-68,2025-10-20,train,1.0,,
5134,937.290.336-11,2023-09-10,train,0.0,Sementes,3.0
10539,937.290.336-11,2023-11-06,train,1.0,Sementes,9.0
23445,937.290.336-11,2024-03-31,train,0.0,Sementes,8.0
24964,937.290.336-11,2024-04-18,train,1.0,Fertilizantes,9.0
97366,937.290.336-11,2026-07-09,test,,,
777,937.347.570-37,2023-08-01,train,0.0,Sementes,6.0
5859,937.347.570-37,2023-09-17,train,1.0,Máquinas,4.0
18733,937.347.570-37,2024-02-06,train,1.0,Sementes,4.0
40540,937.347.570-37,2024-10-10,train,0.0,Sementes,9.0
44308,937.347.570-37,2024-11-22,train,1.0,Sementes,8.0
63637,937.347.570-37,2025-06-30,train,1.0,Defensivos,0.0
86896,937.347.570-37,2026-03-21,test,0.0,Fertilizantes,7.0
90662,937.347.570-37,2026-05-01,test,0.0,Sementes,4.0
98298,937.347.570-37,2026-07-17,test,,,
93672,937.363.862-90,2026-06-03,test,,,
25310,937.648.184-41,2024-04-22,train,1.0,Sementes,7.0
39022,937.648.184-41,2024-09-22,train,1.0,,
44804,937.691.521-66,2024-11-27,train,1.0,Sementes,8.0
79531,937.691.521-66,2025-12-27,val,1.0,Sementes,0.0
97892,937.691.521-66,2026-07-13,test,,,
77685,937.698.122-71,2025-12-06,val,1.0,,
11086,937.733.626-09,2023-11-13,train,0.0,Sementes,6.0
12460,937.733.626-09,2023-11-28,train,0.0,Sementes,9.0
12708,937.733.626-09,2023-11-30,train,0.0,Máquinas,8.0
18441,937.733.626-09,2024-02-03,train,1.0,Fertilizantes,6.0
93447,937.733.626-09,2026-05-31,test,,,
79064,937.741.413-04,2025-12-22,val,1.0,Máquinas,9.0
92242,937.741.413-04,2026-05-19,test,,,
70938,937.822.167-09,2025-09-22,train,1.0,,
19131,937.872.883-92,2024-02-11,train,1.0,Sementes,8.0
38306,937.872.883-92,2024-09-14,train,0.0,Sementes,1.0
43987,937.872.883-92,2024-11-18,train,1.0,Sementes,2.0
56030,937.872.883-92,2025-04-03,train,0.0,Defensivos,8.0
57798,937.872.883-92,2025-04-23,train,0.0,Sementes,9.0
66525,937.872.883-92,2025-08-03,train,1.0,Sementes,2.0
99814,937.872.883-92,2026-07-27,test,,,
3347,937.900.686-16,2023-08-24,train,0.0,Defensivos,3.0
13132,937.900.686-16,2023-12-05,train,0.0,Máquinas,0.0
13896,937.900.686-16,2023-12-13,train,0.0,Defensivos,2.0
15174,937.900.686-16,2023-12-27,train,0.0,Máquinas,8.0
16535,937.900.686-16,2024-01-12,train,0.0,Defensivos,4.0
18920,937.900.686-16,2024-02-08,train,0.0,Defensivos,7.0
24688,937.900.686-16,2024-04-14,train,0.0,Defensivos,2.0
27046,937.900.686-16,2024-05-11,train,0.0,Defensivos,2.0
29147,937.900.686-16,2024-06-03,train,1.0,Máquinas,9.0
51305,937.900.686-16,2025-02-08,train,1.0,,
73849,937.936.367-20,2025-10-25,train,1.0,,
2218,938.024.149-69,2023-08-13,train,1.0,Sementes,4.0
55061,938.024.149-69,2025-03-23,train,0.0,Fertilizantes,4.0
63301,938.024.149-69,2025-06-27,train,0.0,Sementes,4.0
66639,938.024.149-69,2025-08-04,train,1.0,,
10721,938.028.110-20,2023-11-08,train,0.0,Defensivos,1.0
11767,938.028.110-20,2023-11-20,train,1.0,,
34583,938.101.699-27,2024-08-03,train,1.0,,
4436,938.138.153-40,2023-09-03,train,1.0,Fertilizantes,4.0
